actor,script,start_time,end_time,duration
설명,[희수의 한숨],00:20:35,00:20:35,00:20:35
희수,"어떡하냐, 음",00:20:36,00:20:36,00:20:36
설명,[철욱의 한숨],00:20:39,00:20:39,00:20:39
철욱,그렇게 매일 탁발 나가시는 거면,00:20:40,00:20:40,00:20:40
철욱,"이, 상황이 많이 안 좋은 모양이네",00:20:42,00:20:42,00:20:42
희수,응 [연진의 한숨],00:20:44,00:20:44,00:20:44
연진,스님들이 모아 둔 돈이 있겠어요 뭐가 있겠어요,00:20:46,00:20:46,00:20:46
설명,[희수의 한숨],00:20:49,00:20:49,00:20:49
희수,"아니, 상가가 이 모양인데",00:20:50,00:20:50,00:20:50
희수,어느 신도가 오겠냐고,00:20:53,00:20:53,00:20:53
희수,나도 가고 싶지마는 크리스천이라,00:20:55,00:20:55,00:20:55
희수,그러면 우리 십시일반으로 스님들을 좀 돕죠,00:20:58,00:20:58,00:20:58
희수,"그래그래, 어?",00:21:02,00:21:02,00:21:02
희수,어려워도 서로 나눠야지,00:21:03,00:21:03,00:21:03
희수,"저기, 나도 세탁소 사장님한테 얘기해 볼게",00:21:05,00:21:05,00:21:05
철욱,"[연진이 호응한다] 어, 그래그래, 그래, 어, 갔다 와",00:21:07,00:21:07,00:21:07
빈센조,소장 접수했으니까,00:21:10,00:21:10,00:21:10
빈센조,기울어진 운동장이나 바로잡아 볼까요?,00:21:12,00:21:12,00:21:12
차영,"네, 아버지가 바라셨던 것처럼 독하고 매섭게 시작해야죠",00:21:14,00:21:14,00:21:14
차영,살살 해요,00:21:19,00:21:19,00:21:19
차영,변호사님이야말로 살살 해요,00:21:20,00:21:20,00:21:20
차영,이따 봐요,00:21:22,00:21:22,00:21:22
한서,"어, 알았어",00:21:29,00:21:29,00:21:29
설명,[통화 종료음],00:21:31,00:21:31,00:21:31
한서,도청 장치 검사 끝났는데 깨끗하답니다,00:21:33,00:21:33,00:21:33
설명,[숨을 들이켠다],00:21:35,00:21:35,00:21:35
한서,도대체 어떻게 녹취를…,00:21:38,00:21:38,00:21:38
명희,모인 사람이 많지 않았습니까,00:21:41,00:21:41,00:21:41
명희,그중 한 사람일 가능성이 높습니다,00:21:43,00:21:43,00:21:43
명희,"아니, 빈센조 짓이야",00:21:46,00:21:46,00:21:46
설명,[의미심장한 음악],00:21:49,00:21:49,00:21:49
빈센조,죽음보다 더한 수치심,00:21:50,00:21:50,00:21:50
빈센조,이걸 주기 위해 난,00:21:51,00:21:51,00:21:51
빈센조,오늘부터 너랑 체스를 둘 거야,00:21:53,00:21:53,00:21:53
빈센조,그리고 네 말들을 하나씩 없애 버릴 거고,00:21:55,00:21:55,00:21:55
설명,[헛웃음],00:21:58,00:21:58,00:21:58
빈센조,"비숍, 나이트, 룩",00:22:02,00:22:02,00:22:02
빈센조,다 날아간 거 같네,00:22:05,00:22:05,00:22:05
빈센조,빈센조 짓이 맞는다면,00:22:06,00:22:06,00:22:06
빈센조,이번엔 타격이 큰 것 같습니다,00:22:09,00:22:09,00:22:09
한서,"아이고, 참, 인간들 가벼워 가지고 줏대 없는 꼰대들",00:22:13,00:22:13,00:22:13
한서,그러니까 그때 내가 날려 버리자 했을 때,00:22:17,00:22:17,00:22:17
한서,"날려 버렸으면 됐잖아, 이런 일 없잖아 [휴대전화 진동음]",00:22:18,00:22:18,00:22:18
한서,하여튼 내 말 안 듣다가,00:22:20,00:22:20,00:22:20
한서,"뭐야, 또 왜, 뭔 일 났어요?",00:22:28,00:22:28,00:22:28
한서,홍차영이 바벨그룹 상대로 손해 배상 청구 소송 냈답니다,00:22:32,00:22:32,00:22:32
설명,[의미심장한 음악],00:22:37,00:22:37,00:22:37
한서,소송이 체크메이트였어?,00:22:38,00:22:38,00:22:38
설명,[한숨],00:22:46,00:22:46,00:22:46
설명,[한숨],00:23:05,00:23:05,00:23:05
설명,[휴대전화 진동음],00:23:08,00:23:08,00:23:08
한서,"네, 한승혁 지검장입니다",00:23:14,00:23:14,00:23:14
빈센조,[분위기가 고조되는 음악] 보내 준 인터폴은 잘 배웅해 줬어,00:23:17,00:23:17,00:23:17
빈센조,나는 적법한 절차에 따라 한 것뿐인데,00:23:20,00:23:20,00:23:20
빈센조,그런 식이면 곤란하죠,00:23:24,00:23:24,00:23:24
빈센조,적법이라는 말이 이렇게 어색할 수가 있을까,00:23:26,00:23:26,00:23:26
빈센조,현직 지검장이 하는 말인데,00:23:29,00:23:29,00:23:29
빈센조,오늘 저녁에 협상 하나 하자,00:23:33,00:23:33,00:23:33
빈센조,"글쎄요, 제가 왜 당신하고 협상을 해야 됩니까?",00:23:35,00:23:35,00:23:35
빈센조,살고 싶으면 나와,00:23:38,00:23:38,00:23:38
빈센조,"셋에 끊는다, 하나, 둘",00:23:41,00:23:41,00:23:41
빈센조,"[통화 종료음] 싫어, 씨",00:23:44,00:23:44,00:23:44
빈센조,끊었어,00:23:45,00:23:45,00:23:45
빈센조,"아, 또 뺏겼어, 이거, 아이씨",00:23:47,00:23:47,00:23:47
빈센조,"아, 얘는 또 무슨 얘기를 하자는 거야, 쯧",00:23:50,00:23:50,00:23:50
설명,[분위기 있는 음악이 흘러나온다] [명희가 얼음을 잘그랑거린다],00:23:53,00:23:53,00:23:53
빈센조,물수건 좀 가온나,00:24:00,00:24:00,00:24:00
빈센조,합석 좀 할게요,00:24:02,00:24:02,00:24:02
명희,잘도 찾아온다,00:24:08,00:24:08,00:24:08
명희,내 사생팬이가?,00:24:10,00:24:10,00:24:10
명희,정해지진 않았지만,00:24:15,00:24:15,00:24:15
명희,가실 날 받아 놓으신 분이 속이 참 편해 보이시네요,00:24:16,00:24:16,00:24:16
명희,응,00:24:20,00:24:20,00:24:20
명희,우리가 느그를 먼저 죽일 수 있다는 생각은 안 해 봤나?,00:24:23,00:24:23,00:24:23
명희,"응, 전혀",00:24:26,00:24:26,00:24:26
명희,대신에 바벨타워 소송 변호사님이 이기면,00:24:29,00:24:29,00:24:29
명희,생명 연장해 드릴게요,00:24:32,00:24:32,00:24:32
명희,됐네요,00:24:34,00:24:34,00:24:34
명희,생명 연장의 꿈은 내가 편의점 가서 이룰게,00:24:35,00:24:35,00:24:35
명희,요구르트 몇 개 까먹고,00:24:39,00:24:39,00:24:39
설명,[탄성],00:24:41,00:24:41,00:24:41
차영,근데,00:24:44,00:24:44,00:24:44
차영,살아도 사는 게 아닐걸요?,00:24:45,00:24:45,00:24:45
차영,왜냐,00:24:47,00:24:47,00:24:47
설명,[입소리를 딱 낸다],00:24:48,00:24:48,00:24:48
차영,또 보내 버릴 거니까,00:24:49,00:24:49,00:24:49
설명,[웃음],00:24:50,00:24:50,00:24:50
설명,[차영이 흥얼거린다],00:24:53,00:24:53,00:24:53
녹음 속 황규,[의미심장한 음악] 저와 부하인 표혁필은,00:24:59,00:24:59,00:24:59
녹음 속 황규,최명희 변호사의 사주를 받고,00:25:01,00:25:01,00:25:01
녹음 속 황규,홍유찬 변호사를 교통사고로 위장해 죽게 했습니다,00:25:03,00:25:03,00:25:03
명희,"아이고, 우리 불쌍한 구슬이들, 응?",00:25:08,00:25:08,00:25:08
명희,그런 녹취록 백날 있어 봐라,00:25:13,00:25:13,00:25:13
녹음 속 황규,이런 식으로 최명희 변호사의 사주를 받아 처리한 사람들은,00:25:18,00:25:18,00:25:18
녹음 속 황규,백민우 의원,00:25:23,00:25:23,00:25:23
녹음 속 황규,박동천 구담경찰서 정보과장,00:25:25,00:25:25,00:25:25
녹음 속 황규,정진택 차관보,00:25:28,00:25:28,00:25:28
녹음 속 황규,이선우 올바른 정치 연대 위원장,00:25:30,00:25:30,00:25:30
녹음 속 황규,이양수 선우일보 기자 [포크를 달그락 내려놓는다],00:25:32,00:25:32,00:25:32
녹음 속 황규,김민혁 TQ물류 노조 위원장,00:25:34,00:25:34,00:25:34
명희,아무짝에도 쓰잘데기없는 이름들 가지고 뭐 어쩌자고?,00:25:38,00:25:38,00:25:38
명희,이걸로 제가 올해 크리스마스 선물 꼭 드릴게요,00:25:46,00:25:46,00:25:46
명희,징역 30년 정도?,00:25:52,00:25:52,00:25:52
명희,너는 지금 똥 묻은 개가 겨 묻은 개 뭐라 칸다는 생각이 안 드나?,00:25:54,00:25:54,00:25:54
명희,누가 똥?,00:25:59,00:25:59,00:25:59
명희,"아, 변호사님이 똥?",00:26:01,00:26:01,00:26:01
명희,나 겨?,00:26:04,00:26:04,00:26:04
명희,빈센조나 너나,00:26:05,00:26:05,00:26:05
명희,"뭐, 우리를 뽀개면 깨끗해 보일 것 같나?",00:26:07,00:26:07,00:26:07
명희,깨끗하게 보이길 원하는 게 아니라,00:26:10,00:26:10,00:26:10
명희,더 센 똥이 되길 원하는 거예요,00:26:14,00:26:14,00:26:14
명희,[손가락을 딱 튀기며] 그래,00:26:17,00:26:17,00:26:17
명희,그거지!,00:26:18,00:26:18,00:26:18
명희,말 좋다,00:26:19,00:26:19,00:26:19
명희,누가 진짜 센 똥인지 한번 끝까지 해 보자,00:26:21,00:26:21,00:26:21
설명,[차영의 헛기침],00:26:33,00:26:33,00:26:33
설명,[개운한 신음],00:26:45,00:26:45,00:26:45
설명,[숨을 들이켠다],00:26:49,00:26:49,00:26:49
명희,"[한숨 쉬며] 그래요, 뭐",00:26:50,00:26:50,00:26:50
승혁,"쯧, 이래저래 마음 상하게 한 건 알겠는데",00:26:52,00:26:52,00:26:52
승혁,전쟁이라는 게 하다 보면은,00:26:55,00:26:55,00:26:55
승혁,부수적인 피해가 생기잖아요,00:26:58,00:26:58,00:26:58
승혁,"컬래터럴 대미지, 뭐 이런 거",00:27:00,00:27:00,00:27:00
설명,[승혁의 웃음],00:27:02,00:27:02,00:27:02
승혁,그건 그렇고,00:27:04,00:27:04,00:27:04
승혁,협상하자는 게 뭐야?,00:27:06,00:27:06,00:27:06
설명,[웃음],00:27:08,00:27:08,00:27:08
빈센조,응?,00:27:10,00:27:10,00:27:10
설명,[젓가락을 달그락 내려놓는다] [웃음],00:27:12,00:27:12,00:27:12
승혁,생큐,00:27:13,00:27:13,00:27:13
승혁,[술을 쪼르르 따르며] 네 목숨에 대한 협상,00:27:15,00:27:15,00:27:15
승혁,뭐라고?,00:27:17,00:27:17,00:27:17
승혁,원래는 살려 주려고 했는데 [의미심장한 음악],00:27:22,00:27:22,00:27:22
설명,[주전자를 탁 내려놓는다],00:27:23,00:27:23,00:27:23
승혁,네가 인터폴 가지고 장난치는 바람에 다시 죽이기로 했거든,00:27:24,00:27:24,00:27:24
설명,[헛웃음],00:27:34,00:27:34,00:27:34
승혁,"아, 이거 뭐",00:27:35,00:27:35,00:27:35
승혁,그건 협상거리가 아니지,00:27:38,00:27:38,00:27:38
설명,[헛웃음],00:27:41,00:27:41,00:27:41
승혁,생명은 존재에게 주어진 최고의 선물인데?,00:27:43,00:27:43,00:27:43
승혁,야!,00:27:46,00:27:46,00:27:46
승혁,"나 남동부지검장이야, 어?",00:27:51,00:27:51,00:27:51
승혁,"어디 어린놈의 새끼가 어른한테 장난질을 확, 씨",00:27:55,00:27:55,00:27:55
설명,[헛웃음],00:27:59,00:27:59,00:27:59
승혁,나이 얘기 하지 마,00:28:02,00:28:02,00:28:02
설명,[술을 쪼르르 따른다],00:28:03,00:28:03,00:28:03
승혁,나이는 벼슬이 아니라 책임의 양이야,00:28:04,00:28:04,00:28:04
승혁,"너 반말하지 마, 이 자식아!",00:28:07,00:28:07,00:28:07
승혁,어? 계속 반말,00:28:10,00:28:10,00:28:10
승혁,"이 새끼가 그냥, 쯧",00:28:11,00:28:11,00:28:11
승혁,"반말하지 마, 인마! 쯧",00:28:14,00:28:14,00:28:14
승혁,"[상을 탁탁 치며] 근데, 인마!",00:28:18,00:28:18,00:28:18
승혁,"들어오라 그러잖아, 내가, 들어오라고",00:28:20,00:28:20,00:28:20
승혁,이거 치면 들어오기로… [문이 달칵 열린다],00:28:22,00:28:22,00:28:22
남자1,대표님이 '야'라고 해야 저희가… [무거운 음악],00:28:24,00:28:24,00:28:24
승혁,"어휴, 씨",00:28:26,00:28:26,00:28:26
설명,[한숨],00:28:28,00:28:28,00:28:28
승혁,"손바닥 아파 죽겠네, 씨",00:28:29,00:28:29,00:28:29
승혁,생각보다 올드하고 유치하네,00:28:30,00:28:30,00:28:30
승혁,근래 들어 가장 큰 실망이야,00:28:33,00:28:33,00:28:33
승혁,원래 싸움이라는 거는 올드하고 유치한 거야,00:28:36,00:28:36,00:28:36
승혁,잘 알잖아,00:28:40,00:28:40,00:28:40
설명,[한숨],00:28:44,00:28:44,00:28:44
설명,[의미심장한 효과음],00:28:46,00:28:46,00:28:46
설명,[총성] [남자들의 비명],00:28:48,00:28:48,00:28:48
설명,[흥미로운 음악],00:28:51,00:28:51,00:28:51
설명,[승혁의 놀란 신음],00:28:52,00:28:52,00:28:52
승혁,"그, 총알 관통해서 뺄 필요 없을 거야",00:28:55,00:28:55,00:28:55
승혁,"뭐, 뭐, 뭐 하고 있어 빨리, 빨리, 빨리, 빨리!",00:28:58,00:28:58,00:28:58
승혁,"어떻게 해 봐, 빨리!",00:29:00,00:29:00,00:29:00
승혁,"총, 총 없어, 총?",00:29:01,00:29:01,00:29:01
승혁,다 나가,00:29:05,00:29:05,00:29:05
승혁,다 나가,00:29:06,00:29:06,00:29:06
설명,[남자들의 힘겨운 신음],00:29:07,00:29:07,00:29:07
승혁,다 나가!,00:29:09,00:29:09,00:29:09
승혁,"빨리 나가, 저거, 저거, 저거 자빠져 있는 것들 다, 다 데리고 나가",00:29:10,00:29:10,00:29:10
설명,[남자들의 힘겨운 신음],00:29:14,00:29:14,00:29:14
설명,[문이 탁 닫힌다],00:29:18,00:29:18,00:29:18
설명,[승혁의 놀란 신음],00:29:23,00:29:23,00:29:23
설명,[떨리는 숨소리],00:29:28,00:29:28,00:29:28
승혁,교활한 인간치고 배짱 있는 놈이 없더라고,00:29:29,00:29:29,00:29:29
승혁,"맞, 맞습니다, 제가 많이 교활합니다",00:29:32,00:29:32,00:29:32
승혁,죄송합니다,00:29:35,00:29:35,00:29:35
설명,[울먹인다],00:29:37,00:29:37,00:29:37
승혁,살려 주세요,00:29:37,00:29:37,00:29:37
설명,[문소리가 들린다],00:29:51,00:29:51,00:29:51
설명,[긴장되는 음악],00:29:53,00:29:53,00:29:53
준우,"뭐야, 이씨",00:30:29,00:30:29,00:30:29
괴한,어르신들한테 함부로 한 대가야,00:30:30,00:30:30,00:30:30
설명,[헛웃음],00:30:33,00:30:33,00:30:33
준우,[괴한의 기합] 아이씨!,00:30:34,00:30:34,00:30:34
설명,[소란스럽게 싸운다],00:30:35,00:30:35,00:30:35
설명,[멀리서 개가 왈왈 짖는다],00:31:03,00:31:03,00:31:03
설명,[준우의 다급한 신음],00:31:06,00:31:06,00:31:06
설명,[준우의 거친 숨소리],00:31:08,00:31:08,00:31:08
설명,[자동차 경적],00:31:16,00:31:16,00:31:16
설명,[거친 숨소리],00:31:44,00:31:44,00:31:44
설명,[한숨],00:31:48,00:31:48,00:31:48
설명,[아파하는 신음],00:31:52,00:31:52,00:31:52
설명,[준우의 아파하는 신음],00:31:54,00:31:54,00:31:54
설명,[힘겨운 신음],00:31:55,00:31:55,00:31:55
준우,"[준우의 힘겨운 신음] 이런, 꼰대들이 말이야, 어?",00:32:00,00:32:00,00:32:00
준우,"감히 우리 형님, 어? 형님을 노려?",00:32:03,00:32:03,00:32:03
명희,[중얼거린다] 어르신들이 아주,00:32:05,00:32:05,00:32:05
명희,혈기 왕성하시네,00:32:07,00:32:07,00:32:07
명희,이런 도발을 다 하시고,00:32:09,00:32:09,00:32:09
한서,"아휴, 발바닥 [의미심장한 음악]",00:32:12,00:32:12,00:32:12
한서,"뭐, 그냥, 그냥 막 싹 그냥 날려 버릴까요, 그냥, 어?",00:32:13,00:32:13,00:32:13
한서,아직 대한민국에서 힘깨나 쓰는 양반들입니다,00:32:17,00:32:17,00:32:17
한서,잘못 건드리면 부스럼 됩니다,00:32:20,00:32:20,00:32:20
한서,지금은 아니더라도,00:32:22,00:32:22,00:32:22
한서,언젠간 다 처리해야죠,00:32:24,00:32:24,00:32:24
한서,이제 쓸모없는 말들인데,00:32:28,00:32:28,00:32:28
설명,[어두운 음악],00:32:36,00:32:36,00:32:36
설명,[멀리서 사이렌이 울린다],00:32:37,00:32:37,00:32:37
한서,[이탈리아어] 악마가,00:32:48,00:32:48,00:32:48
한서,악마를 괴롭힌다,00:32:53,00:32:53,00:32:53
설명,[헛웃음],00:32:56,00:32:56,00:32:56
설명,[긴박한 음악],00:33:09,00:33:09,00:33:09
남자2,[한국어] 거기 서!,00:33:10,00:33:10,00:33:10
설명,[남자2의 힘주는 신음],00:33:27,00:33:27,00:33:27
설명,[조 사장의 힘겨운 신음],00:33:29,00:33:29,00:33:29
설명,[소란스럽게 싸운다],00:33:33,00:33:33,00:33:33
남자3,잡아,00:33:45,00:33:45,00:33:45
남자4,가자,00:33:47,00:33:47,00:33:47
설명,[조 사장의 힘겨운 신음],00:33:48,00:33:48,00:33:48
김 실장,"아휴, 살살 좀 하지, 쯧",00:33:52,00:33:52,00:33:52
설명,[김 실장의 힘주는 신음],00:33:57,00:33:57,00:33:57
김 실장,[의미심장한 음악] 나 누군지 알지?,00:33:59,00:33:59,00:33:59
김 실장,김 실장님,00:34:02,00:34:02,00:34:02
김 실장,남동부지검 정인국 검사랑 나,00:34:04,00:34:04,00:34:04
김 실장,오래전부터 아주 막역한 사이야,00:34:08,00:34:08,00:34:08
김 실장,[술병을 탁 내려놓으며] 정 검이 그러더라고,00:34:10,00:34:10,00:34:10
김 실장,금가프라자의 밀실 문을 열려면,00:34:13,00:34:13,00:34:13
김 실장,너부터 찾으라고,00:34:16,00:34:16,00:34:16
설명,[헛웃음],00:34:18,00:34:18,00:34:18
김 실장,전 열 수 없습니다,00:34:20,00:34:20,00:34:20
김 실장,안구 데이터가 밀실 안에 있습니다,00:34:22,00:34:22,00:34:22
김 실장,"그럼 다른 방법을 찾아야지, 응?",00:34:24,00:34:24,00:34:24
김 실장,금고 보안 설계자가 누구야?,00:34:28,00:34:28,00:34:28
김 실장,전 모릅니다,00:34:31,00:34:31,00:34:31
김 실장,왕 사장 쪽에서 섭외한 걸로 알고 있습니다,00:34:33,00:34:33,00:34:33
김 실장,보통 다른 나라에 보안 시스템을 만들 땐,00:34:36,00:34:36,00:34:36
김 실장,"그 나라 사람을 쓰지, 왜?",00:34:38,00:34:38,00:34:38
김 실장,나라마다 보안 체계나 방식이 달라서 말이야,00:34:41,00:34:41,00:34:41
김 실장,자,00:34:50,00:34:50,00:34:50
설명,[한숨],00:34:51,00:34:51,00:34:51
김 실장,넌 오늘부터 내 부하들하고 해야 할 일이 있어,00:34:55,00:34:55,00:34:55
김 실장,그 기간에 한국에서 활동했던 최고 보안 전문가들,00:35:00,00:35:00,00:35:00
김 실장,그리고 해커들,00:35:03,00:35:03,00:35:03
김 실장,다 조사해,00:35:06,00:35:06,00:35:06
설명,[헛웃음],00:35:07,00:35:07,00:35:07
김 실장,그걸 어떻게 다…,00:35:09,00:35:09,00:35:09
김 실장,너 정보원이잖아,00:35:11,00:35:11,00:35:11
김 실장,"해내라고, 응?",00:35:12,00:35:12,00:35:12
김 실장,가족들하고 함께 죽기 싫으면,00:35:15,00:35:15,00:35:15
준우,"아유, 씨",00:35:24,00:35:24,00:35:24
설명,[준우의 힘겨운 신음] [다가오는 자동차 엔진음],00:35:25,00:35:25,00:35:25
설명,[타어어 마찰음],00:35:30,00:35:30,00:35:30
준우,저건 또 뭐야,00:35:32,00:35:32,00:35:32
설명,[긴장되는 음악],00:35:34,00:35:34,00:35:34
설명,[경호원의 기합],00:35:35,00:35:35,00:35:35
설명,[소란스럽게 싸운다],00:35:38,00:35:38,00:35:38
준우,"야, 야, 야, 야, 출발, 출발!",00:35:49,00:35:49,00:35:49
준우,"야, 야, 출발!",00:35:51,00:35:51,00:35:51
설명,[총성],00:35:59,00:35:59,00:35:59
설명,[타이어 마찰음] [준우의 힘주는 신음],00:36:01,00:36:01,00:36:01
설명,[준우의 거친 숨소리],00:36:02,00:36:02,00:36:02
설명,[성난 신음],00:36:06,00:36:06,00:36:06
설명,[거친 숨소리],00:36:09,00:36:09,00:36:09
준우,[한숨 쉬며] 이거,00:36:20,00:36:20,00:36:20
준우,정말 이대로 놔두면 안 돼요,00:36:22,00:36:22,00:36:22
준우,이러다 정말 장 회장 죽어요,00:36:27,00:36:27,00:36:27
준우,"테러에, 총질에",00:36:30,00:36:30,00:36:30
준우,빈센조랑 어르신들 그냥 구속시키시죠,00:36:34,00:36:34,00:36:34
승혁,"아니, 알 만한 분이 왜 이러세요?",00:36:37,00:36:37,00:36:37
승혁,구속?,00:36:39,00:36:39,00:36:39
승혁,그건 우리가 상황을 쥐고 있을 때나 가능한 거죠,00:36:40,00:36:40,00:36:40
승혁,잘못하다가,00:36:44,00:36:44,00:36:44
승혁,뇌물 공여에 기요틴 파일까지 다 까져요,00:36:45,00:36:45,00:36:45
승혁,"아니, 남동부지검 지검장이",00:36:48,00:36:48,00:36:48
승혁,그깟 마피아 새끼 하나 못 잡아넣습니까?,00:36:50,00:36:50,00:36:50
승혁,"아니, 천하의 남동부지검 에이스 출신이",00:36:52,00:36:52,00:36:52
승혁,"그, 매조지하는 게 한 개도 없습니까?",00:36:55,00:36:55,00:36:55
명희,야! [놀란 신음],00:36:57,00:36:57,00:36:57
명희,여기 지금 남동부지검 지검장실이에요!,00:37:02,00:37:02,00:37:02
명희,언성 낮추세요,00:37:05,00:37:05,00:37:05
명희,"예, 예, 예",00:37:06,00:37:06,00:37:06
설명,[헛기침],00:37:09,00:37:09,00:37:09
승혁,저기,00:37:13,00:37:13,00:37:13
승혁,내가 깊이 생각을 좀 해 봤는데,00:37:15,00:37:15,00:37:15
승혁,우리도 마피아 방법 하나 씁시다,00:37:18,00:37:18,00:37:18
승혁,지금 이 상황에서 가장 안전한 곳은?,00:37:22,00:37:22,00:37:22
설명,[손가락을 딱 튀긴다],00:37:25,00:37:25,00:37:25
승혁,감방이에요,00:37:26,00:37:26,00:37:26
승혁,알죠? 내가 무슨 말 하는 건지,00:37:28,00:37:28,00:37:28
승혁,말도 안 되는 소리 하지 마세요,00:37:29,00:37:29,00:37:29
승혁,말이 됩니다,00:37:31,00:37:31,00:37:31
승혁,아무리 빈센조 까사노라도,00:37:33,00:37:33,00:37:33
승혁,감방 뚫고 들어오는 거? 그거 쉽지 않아요,00:37:35,00:37:35,00:37:35
설명,[의미심장한 음악],00:37:39,00:37:39,00:37:39
승혁,그게 무슨 말이에요?,00:37:45,00:37:45,00:37:45
준우,나보고 감방에 가라고?,00:37:48,00:37:48,00:37:48
준우,"1, 2주면 됩니다",00:37:50,00:37:50,00:37:50
준우,안에 모든 조치는 다 해 놓겠습니다,00:37:51,00:37:51,00:37:51
준우,최 변,00:37:54,00:37:54,00:37:54
준우,"알잖아, 내가 얼마나 감방 싫어하는지",00:37:55,00:37:55,00:37:55
준우,나 감방 들어가기 싫어서 내 정체를 숨기고 살아왔던 거잖아!,00:37:57,00:37:57,00:37:57
준우,잘 압니다,00:38:00,00:38:00,00:38:00
명희,진짜로 들어가라는 게 아니고 보호 차원입니다,00:38:01,00:38:01,00:38:01
준우,보호고 뭐고,00:38:05,00:38:05,00:38:05
준우,나 진짜 들어가기 싫다고,00:38:06,00:38:06,00:38:06
준우,이제 인정하셔야 합니다,00:38:10,00:38:10,00:38:10
준우,빈센조,00:38:12,00:38:12,00:38:12
준우,너무 강한 상대입니다,00:38:14,00:38:14,00:38:14
준우,"아유, 진짜!",00:38:18,00:38:18,00:38:18
준우,이거 빈말 아니에요,00:38:22,00:38:22,00:38:22
준우,나 진짜 가기 싫어!,00:38:24,00:38:24,00:38:24
명희,두려워하지 마십시오,00:38:31,00:38:31,00:38:31
명희,제가 안에 진짜 싹 다 호텔처럼 꾸며 놓겠습니다,00:38:32,00:38:32,00:38:32
명희,아이씨,00:38:36,00:38:36,00:38:36
설명,[준우의 한숨],00:38:40,00:38:40,00:38:40
준우,아유! [준우가 창을 탁 짚는다],00:38:43,00:38:43,00:38:43
설명,[의미심장한 음악],00:38:45,00:38:45,00:38:45
설명,[준우의 한숨],00:38:48,00:38:48,00:38:48
수사관,장한석 씨,00:39:02,00:39:02,00:39:02
수사관,남동부지검 특수 탈세부에서 나왔습니다,00:39:04,00:39:04,00:39:04
수사관,당신을 특정 경제 가중 처벌법상 조세 포탈 혐의로 체포합니다,00:39:06,00:39:06,00:39:06
수사관,내가?,00:39:11,00:39:11,00:39:11
수사관,"아, 당신은 변호인을 선임할 권리가 있고",00:39:11,00:39:11,00:39:11
수사관,변명의 기회가 있으며,00:39:14,00:39:14,00:39:14
수사관,체포 구속 적부심을 법원에 청구할 권리가 있습니다,00:39:16,00:39:16,00:39:16
한서,"아이, 뭐야 맨날 죄 없는 사람 잡아가고, 어?",00:39:19,00:39:19,00:39:19
준우,조용히 좀 해,00:39:22,00:39:22,00:39:22
준우,사람들 많잖아,00:39:23,00:39:23,00:39:23
설명,[수사관이 수갑을 달그락 채운다],00:39:25,00:39:25,00:39:25
준우,가기 전에 1분만,00:39:27,00:39:27,00:39:27
준우,동생이랑 얘기 좀 하게,00:39:28,00:39:28,00:39:28
준우,[한서의 한숨] 나 없는 동안 바벨바이오 런칭시켜,00:39:36,00:39:36,00:39:36
한서,"아, 그거 제가 보류시켰습니다",00:39:39,00:39:39,00:39:39
설명,[의미심장한 음악],00:39:41,00:39:41,00:39:41
한서,뭐?,00:39:42,00:39:42,00:39:42
한서,바벨바이오에 대한 의혹들이 엄청 퍼져 있습니다,00:39:43,00:39:43,00:39:43
한서,"뭐, 주식 부풀리기나 회계 조작 목적으로 설립하는 거라고",00:39:45,00:39:45,00:39:45
한서,누가 너더러 그런 판단을 하래?,00:39:48,00:39:48,00:39:48
한서,"아니요, 아니요, 제 판단이 아니고",00:39:50,00:39:50,00:39:50
한서,우리 이사회와 기획실의 판단을 참고한 겁니다,00:39:51,00:39:51,00:39:51
한서,야,00:39:54,00:39:54,00:39:54
한서,그리고 형님,00:39:55,00:39:55,00:39:55
한서,저한테 엘리자베스 홈즈 같은 경영인이 되라고 하셨잖아요,00:39:57,00:39:57,00:39:57
설명,[한서의 한숨],00:40:02,00:40:02,00:40:02
한서,근데 그 여자 사기꾼이잖아,00:40:04,00:40:04,00:40:04
한서,지금 감방 가 있고,00:40:07,00:40:07,00:40:07
한서,저한테 그런 경영인이 되라고 하시는 건,00:40:13,00:40:13,00:40:13
한서,"씁, 사기꾼이 되라는 말씀이신데",00:40:15,00:40:15,00:40:15
한서,그럴 순 없죠,00:40:19,00:40:19,00:40:19
한서,형님한테 누 끼치게,00:40:20,00:40:20,00:40:20
설명,[헛웃음],00:40:24,00:40:24,00:40:24
준우,너,00:40:27,00:40:27,00:40:27
준우,정말 죽고 싶어? 어? [한서의 겁먹은 숨소리],00:40:30,00:40:30,00:40:30
설명,[한서의 떨리는 숨소리],00:40:38,00:40:38,00:40:38
준우,"[헛웃음 치며] 아씨, 힘들어",00:40:41,00:40:41,00:40:41
준우,죽긴 왜 죽어,00:40:44,00:40:44,00:40:44
준우,다 우리 형님 위해서지,00:40:46,00:40:46,00:40:46
설명,[리드미컬한 음악] [헛웃음],00:40:54,00:40:54,00:40:54
설명,[한서의 웃음],00:40:55,00:40:55,00:40:55
설명,[한서가 손뼉을 탁탁 친다],00:40:58,00:40:58,00:40:58
준우,모시고 가요,00:41:00,00:41:00,00:41:00
설명,[웃음],00:41:04,00:41:04,00:41:04
설명,[헛웃음],00:41:06,00:41:06,00:41:06
준우,밥 먹으러 갈 사람?,00:41:23,00:41:23,00:41:23
설명,[한숨],00:41:31,00:41:31,00:41:31
