actor,script,start_time,end_time,duration
구청장,"상천구에 관련된 모든 어, 민간사업",00:32:28,00:32:28,00:32:28
구청장,바벨그룹 유치!,00:32:32,00:32:32,00:32:32
한서,당첨!,00:32:35,00:32:35,00:32:35
구청장,당첨!,00:32:36,00:32:36,00:32:36
구청장,당첨!,00:32:37,00:32:37,00:32:37
구청장,이야! [구청장의 기쁜 탄성],00:32:38,00:32:38,00:32:38
한서,우리 구청장님 당첨!,00:32:40,00:32:40,00:32:40
승혁,"이쪽으로, 이쪽으로, 예",00:32:43,00:32:43,00:32:43
승혁,"와, 참",00:32:44,00:32:44,00:32:44
승혁,"너무 좋겠다, 아유, 부러워, 응?",00:32:45,00:32:45,00:32:45
남자2,잠시만요,00:32:50,00:32:50,00:32:50
남자1,무슨 일이십니까?,00:32:51,00:32:51,00:32:51
설명,[의미심장한 음악],00:32:56,00:32:56,00:32:56
한서,"자, 오늘의 마지막 당첨자이십니다",00:33:01,00:33:01,00:33:01
한서,52층,00:33:05,00:33:05,00:33:05
한서,축하드립니다,00:33:07,00:33:07,00:33:07
한서,함승훈 위원장님,00:33:08,00:33:08,00:33:08
설명,[위원장의 웃음],00:33:09,00:33:09,00:33:09
한서,"예, 축하드립니다, 예, 예",00:33:11,00:33:11,00:33:11
설명,[한서의 웃음],00:33:14,00:33:14,00:33:14
승혁,"아유, 너무 좋아하시네",00:33:15,00:33:15,00:33:15
한서,"예, 내빈 여러분",00:33:16,00:33:16,00:33:16
한서,이로써 당첨식은 마무리가 됐고요,00:33:17,00:33:17,00:33:17
한서,오늘을 기념해서 케이크 커팅식을 진행하도록 하겠습니다,00:33:20,00:33:20,00:33:20
한서,"우리 구청장님, 김 의원님 그리고 서장님",00:33:24,00:33:24,00:33:24
한서,"앞으로 좀 나와 주시면 예, 감사하겠습니다",00:33:26,00:33:26,00:33:26
한서,저게 뭐야?,00:33:31,00:33:31,00:33:31
설명,[의미심장한 효과음],00:33:34,00:33:34,00:33:34
설명,[리드미컬한 음악],00:33:36,00:33:36,00:33:36
설명,[명희의 놀란 숨소리],00:33:43,00:33:43,00:33:43
한서,어디라고 함부로 들어와?,00:33:45,00:33:45,00:33:45
설명,[한서의 아파하는 신음],00:33:47,00:33:47,00:33:47
승혁,야!,00:33:48,00:33:48,00:33:48
승혁,너 뭐야!,00:33:51,00:33:51,00:33:51
설명,[사람들이 술렁인다],00:33:52,00:33:52,00:33:52
황규,이건 폭탄입니다,00:33:54,00:33:54,00:33:54
설명,[사람들의 놀란 신음],00:33:56,00:33:56,00:33:56
승혁,"폭탄, 폭탄?",00:33:58,00:33:58,00:33:58
승혁,전 협박을 받고 있습니다,00:33:59,00:33:59,00:33:59
승혁,최명희 변호사님,00:34:03,00:34:03,00:34:03
승혁,절 도와주셔야 합니다,00:34:05,00:34:05,00:34:05
승혁,아는 사람이에요?,00:34:07,00:34:07,00:34:07
승혁,"아, 아닙니다",00:34:08,00:34:08,00:34:08
명희,모릅니다,00:34:09,00:34:09,00:34:09
명희,어디서 함부로 아는 척이야! 씨,00:34:11,00:34:11,00:34:11
황규,여기서 소리를 지른다거나,00:34:12,00:34:12,00:34:12
황규,누구든 도망치려고 한다면,00:34:16,00:34:16,00:34:16
황규,이 폭탄은 바로 터질 겁니다,00:34:18,00:34:18,00:34:18
황규,그러니까 모두 가만히 있어요,00:34:20,00:34:20,00:34:20
한서,"잠깐, 잠깐만, 잠깐만",00:34:22,00:34:22,00:34:22
한서,"그, 대체 누가, 누가 시킨 거야, 어?",00:34:24,00:34:24,00:34:24
황규,저도 잘 모릅니다,00:34:26,00:34:26,00:34:26
황규,납치된 후 메시지로만 지시를 받고 있습니다,00:34:27,00:34:27,00:34:27
황규,그리고,00:34:30,00:34:30,00:34:30
설명,[사람들의 겁먹은 신음],00:34:32,00:34:32,00:34:32
내빈2,저게 뭐지?,00:34:37,00:34:37,00:34:37
내빈3,저게 뭐야?,00:34:38,00:34:38,00:34:38
내빈4,뭐야?,00:34:38,00:34:38,00:34:38
설명,[타이머 작동음],00:34:40,00:34:40,00:34:40
설명,[놀란 신음],00:34:44,00:34:44,00:34:44
황규,여기,00:34:45,00:34:45,00:34:45
황규,폭탄이 있습니다,00:34:46,00:34:46,00:34:46
설명,[사람들이 술렁인다],00:34:47,00:34:47,00:34:47
내빈5,"폭탄인가 봐, 저게",00:34:50,00:34:50,00:34:50
황규,저는 시키는 대로 하는 겁니다,00:34:52,00:34:52,00:34:52
황규,지금부터 내가 하는 말대로 여러분들이 해야,00:34:53,00:34:53,00:34:53
황규,이 폭탄이 멈춥니다,00:34:57,00:34:57,00:34:57
차영,출발은 좋네요,00:35:11,00:35:11,00:35:11
설명,[의미심장한 음악],00:35:21,00:35:21,00:35:21
설명,[기계 작동음],00:35:25,00:35:25,00:35:25
조 사장,끝났습니다,00:35:27,00:35:27,00:35:27
빈센조,가짜 폭탄 티 안 나게 연기 잘해,00:35:29,00:35:29,00:35:29
빈센조,"예, 걱정 마십시오",00:35:31,00:35:31,00:35:31
빈센조,이번 일만 끝나면 너희들은 이제 자유야,00:35:35,00:35:35,00:35:35
황규,예,00:35:38,00:35:38,00:35:38
차영,최명희 밑에 있을 때 받았던 모욕들,00:35:40,00:35:40,00:35:40
차영,오늘 다 갚아 줘,00:35:42,00:35:42,00:35:42
빈센조,"아, 그리고 파티 끝나면 바로 입금할 테니까",00:35:45,00:35:45,00:35:45
빈센조,오늘 안에 이 나라 떠,00:35:48,00:35:48,00:35:48
황규,여기에 있는 사람들 모두,00:35:54,00:35:54,00:35:54
황규,바벨타워 분양받고 작성한 서약서들 모두 폐기하고,00:35:56,00:35:56,00:35:56
황규,장한석 회장이랑 관계를 끊는 것을,00:36:00,00:36:00,00:36:00
황규,무릎 꿇고 맹세해야 됩니다,00:36:03,00:36:03,00:36:03
황규,"무, 무릎, 무릎을 좀 꿇어야 되니까",00:36:05,00:36:05,00:36:05
설명,[사람들이 웅성거린다],00:36:06,00:36:06,00:36:06
황규,빈센조,00:36:08,00:36:08,00:36:08
한서,"야, 너 이 새끼, 너 인마",00:36:11,00:36:11,00:36:11
한서,너 그거 지금 장난치는 거지?,00:36:13,00:36:13,00:36:13
한서,"폭탄은 무슨, 대한민국에서, 씨",00:36:14,00:36:14,00:36:14
한서,빨리요! 폭탄이 곧 터집니다!,00:36:16,00:36:16,00:36:16
한서,근데 뭔가 좀 어설픈데?,00:36:20,00:36:20,00:36:20
승혁,"어, 어, 그래, 그래, 그래, 그래",00:36:21,00:36:21,00:36:21
승혁,"이거, 이거, 이거 가짜 같은데, 이거?",00:36:23,00:36:23,00:36:23
승혁,"저거, 저거 다 보조 배터리 아니야 저거? 어?",00:36:24,00:36:24,00:36:24
승혁,너 지금 장난치는 거면 당장 그만해라!,00:36:27,00:36:27,00:36:27
승혁,못 믿는 사람들을 위해서,00:36:31,00:36:31,00:36:31
승혁,하나를 증명해 보이겠습니다,00:36:34,00:36:34,00:36:34
승혁,지금부터 5초 뒤에,00:36:36,00:36:36,00:36:36
설명,[긴장되는 음악],00:36:38,00:36:38,00:36:38
승혁,저 바벨타워 미니어처가 터질 겁니다,00:36:40,00:36:40,00:36:40
설명,[사람들이 웅성거린다],00:36:43,00:36:43,00:36:43
승혁,5!,00:36:46,00:36:46,00:36:46
설명,[승혁의 겁먹은 신음],00:36:49,00:36:49,00:36:49
황규,4!,00:36:50,00:36:50,00:36:50
설명,[사람들의 겁먹은 신음],00:36:52,00:36:52,00:36:52
황규,3!,00:36:53,00:36:53,00:36:53
황규,2! [한서의 겁먹은 신음],00:36:56,00:36:56,00:36:56
황규,1!,00:36:59,00:36:59,00:36:59
설명,[기계 작동음],00:37:00,00:37:00,00:37:00
설명,[기계 작동음이 빨라진다],00:37:01,00:37:01,00:37:01
설명,[의미심장한 음악],00:37:09,00:37:09,00:37:09
설명,[비명],00:37:18,00:37:18,00:37:18
설명,[사람들의 비명],00:37:19,00:37:19,00:37:19
설명,[한서의 놀란 숨소리] [승혁의 놀란 신음],00:37:20,00:37:20,00:37:20
사람들,문 열어!,00:37:23,00:37:23,00:37:23
설명,[사람들이 소리친다],00:37:25,00:37:25,00:37:25
설명,[영상 속 사람들이 소란스럽다],00:37:32,00:37:32,00:37:32
사람들,정말 죽은 거예요?,00:37:43,00:37:43,00:37:43
사람들,예전에 말했었죠?,00:37:48,00:37:48,00:37:48
사람들,때가 되면,00:37:50,00:37:50,00:37:50
사람들,홍유찬 변호사님 죽게 한 사냥개들,00:37:52,00:37:52,00:37:52
사람들,사자 우리에 던지게 해 준다고요,00:37:56,00:37:56,00:37:56
사람들,원래는 변호사님이 누르게 하려고 했는데,00:38:00,00:38:00,00:38:00
사람들,내가 하는 게 나을 것 같아서요,00:38:03,00:38:03,00:38:03
차영,"아, 예",00:38:09,00:38:09,00:38:09
설명,[차분한 음악],00:38:10,00:38:10,00:38:10
설명,[차영의 힘겨운 신음],00:38:15,00:38:15,00:38:15
설명,[차영의 한숨],00:38:19,00:38:19,00:38:19
설명,[차영의 힘겨운 숨소리],00:38:22,00:38:22,00:38:22
설명,[한숨],00:38:25,00:38:25,00:38:25
빈센조,혹시 그사이에 마음 변한 거예요?,00:38:29,00:38:29,00:38:29
설명,[분위기가 고조되는 음악],00:38:50,00:38:50,00:38:50
빈센조,결심 안 변했고요,00:39:10,00:39:10,00:39:10
빈센조,중간 정산은 하고 넘어가야죠,00:39:14,00:39:14,00:39:14
설명,[아우성치는 소리가 들린다],00:39:38,00:39:38,00:39:38
설명,[휴대전화 알림음] [휴대전화 진동음],00:39:47,00:39:47,00:39:47
빈센조,케이크 안의 폭탄은,00:39:57,00:39:57,00:39:57
빈센조,이 방 전체를 날릴 수 있습니다 [강렬한 음악],00:39:58,00:39:58,00:39:58
설명,[사람들이 술렁인다],00:40:00,00:40:00,00:40:00
설명,[떨리는 숨소리],00:40:06,00:40:06,00:40:06
승혁,"나, 나 안 왔는데?",00:40:10,00:40:10,00:40:10
승혁,"뭐, 뭐, 뭐예요, 뭐야?",00:40:13,00:40:13,00:40:13
경찰서장,"저, 저, 폭탄",00:40:14,00:40:14,00:40:14
경찰서장,이 방 전체를 날린다고!,00:40:15,00:40:15,00:40:15
설명,[다급한 숨소리],00:40:16,00:40:16,00:40:16
한서,"형님, 형님, 이거…",00:40:18,00:40:18,00:40:18
한서,"이거 진, 진, 진짜인 것 같습니다",00:40:20,00:40:20,00:40:20
설명,[떨리는 숨소리],00:40:22,00:40:22,00:40:22
설명,[휴대전화 알림음이 연신 울린다],00:40:25,00:40:25,00:40:25
빈센조,참고로 이 안은 파티 시작부터 촬영되고 있습니다,00:40:27,00:40:27,00:40:27
설명,[떨리는 숨소리],00:40:33,00:40:33,00:40:33
설명,[사람들이 술렁인다],00:40:36,00:40:36,00:40:36
설명,[키보드 조작음],00:40:53,00:40:53,00:40:53
설명,[휴대전화 알림음이 연신 울린다],00:41:02,00:41:02,00:41:02
빈센조,죽은 사람이 지시한 대로 빨리 행동하기 바랍니다,00:41:03,00:41:03,00:41:03
설명,[휴대전화 알림음이 연신 울린다],00:41:07,00:41:07,00:41:07
빈센조,신속히 자신의 서약서를 찾아 씹어서 삼킵니다,00:41:10,00:41:10,00:41:10
빈센조,그리고 자신의 소속을 밝힌 후 무릎을 꿇고 맹세하기 바랍니다,00:41:16,00:41:16,00:41:16
사람들,"서약서, 서약서!",00:41:20,00:41:20,00:41:20
설명,[사람들이 소란스럽다] [강렬한 음악],00:41:25,00:41:25,00:41:25
승혁,"에헤, 뱉어, 뱉어, 에이, 정말",00:41:33,00:41:33,00:41:33
경찰서장,"나 상천경찰서 서장은 바벨그룹과의 그, 관계를",00:41:35,00:41:35,00:41:35
경찰서장,단절할 것을 맹세합니다!,00:41:41,00:41:41,00:41:41
김 의원,김욱현 의원은…,00:41:43,00:41:43,00:41:43
김 의원,바벨그룹과의 관계를 단절할 것을 맹세합니다,00:41:45,00:41:45,00:41:45
김 의원,다들 조용히 해!,00:41:53,00:41:53,00:41:53
경찰서장,"장 회장, 당신이나 조용히 해!",00:41:55,00:41:55,00:41:55
경찰서장,우리를 다 죽일 셈이야?,00:41:57,00:41:57,00:41:57
설명,[사람들이 저마다 외친다],00:42:00,00:42:00,00:42:00
영상 속 구청장,상천구 구청장 역시,00:42:05,00:42:05,00:42:05
영상 속 구청장,"바벨그룹과 관계를 단절할 것을 맹세, 맹세합니다",00:42:07,00:42:07,00:42:07
설명,[영상 속 구청장이 흐느낀다] [리드미컬한 음악],00:42:12,00:42:12,00:42:12
영상 속 구청장,이젠 바벨타워 인허가 무효 만들기가 쉬워지겠네요,00:42:13,00:42:13,00:42:13
설명,[함께 살짝 웃는다],00:42:21,00:42:21,00:42:21
설명,[구청장이 흐느낀다],00:42:28,00:42:28,00:42:28
경찰서장,"맹세합니다, 맹세합니다",00:42:29,00:42:29,00:42:29
설명,[타이머 작동음이 뚝 멈춘다],00:42:34,00:42:34,00:42:34
경찰서장,"어! 타이머, 타이머 멈췄다!",00:42:35,00:42:35,00:42:35
설명,[휴대전화 알림음이 연신 울린다],00:42:42,00:42:42,00:42:42
빈센조,수고들 많았습니다,00:42:46,00:42:46,00:42:46
빈센조,여러분의 능력으로,00:42:48,00:42:48,00:42:48
빈센조,오늘 파티를 세상에 없던 일로 깨끗이 만들기 바랍니다,00:42:49,00:42:49,00:42:49
빈센조,모두 나가도 좋습니다,00:42:53,00:42:53,00:42:53
빈센조,"나가, 나가, 나가, 나가",00:42:55,00:42:55,00:42:55
경찰서장,지금 빨리 나가야 돼!,00:42:56,00:42:56,00:42:56
설명,[사람들이 소란스럽다],00:43:03,00:43:03,00:43:03
경찰서장,"혀, 형님",00:43:09,00:43:09,00:43:09
경찰서장,"이거, 이거 진짜, 진짜 이거",00:43:10,00:43:10,00:43:10
경찰서장,"이거 뭔가, 뭔가 진짜 진짜 뭔가 시작되는 것 같습니다",00:43:12,00:43:12,00:43:12
경찰서장,"닥쳐, 좀",00:43:15,00:43:15,00:43:15
설명,[놀란 신음],00:43:20,00:43:20,00:43:20
승혁,"타이머, 타이머, 타이머, 타이머 [타이머 작동음]",00:43:21,00:43:21,00:43:21
승혁,"타이머가 갑자기, 갑자기",00:43:23,00:43:23,00:43:23
승혁,"회장님, 회장님!",00:43:25,00:43:25,00:43:25
설명,[겁먹은 숨소리],00:43:27,00:43:27,00:43:27
설명,[승혁의 비명],00:43:32,00:43:32,00:43:32
설명,[헛웃음],00:43:39,00:43:39,00:43:39
설명,[헛웃음],00:43:41,00:43:41,00:43:41
설명,[의미심장한 음악],00:43:44,00:43:44,00:43:44
설명,[명희의 떨리는 숨소리],00:43:45,00:43:45,00:43:45
설명,[살짝 웃는다],00:43:56,00:43:56,00:43:56
승혁,고마워요,00:43:57,00:43:57,00:43:57
설명,[빈센조의 한숨],00:44:01,00:44:01,00:44:01
승혁,아직 비숍도 쓰지 않았는데 이겼네요,00:44:03,00:44:03,00:44:03
설명,[숨을 후 내뱉는다],00:44:08,00:44:08,00:44:08
승혁,생각보다 쉽게 파티가 끝났어요,00:44:10,00:44:10,00:44:10
승혁,두 번째 파티는,00:44:13,00:44:13,00:44:13
승혁,훨씬 크고 시끄러울 거예요,00:44:15,00:44:15,00:44:15
승혁,두 번째 파티는 내가 잘 준비해 볼게요,00:44:21,00:44:21,00:44:21
설명,[문이 철컥 열린다],00:44:37,00:44:37,00:44:37
설명,[승혁의 한숨],00:44:38,00:44:38,00:44:38
설명,[문이 철컥 닫힌다],00:44:40,00:44:40,00:44:40
승혁,"어, 어, 어, 어, 맞지? 어",00:44:43,00:44:43,00:44:43
기사,"나왔습니다, 네",00:44:43,00:44:43,00:44:43
승혁,"저, 선배님, 선배님, 선배님!",00:44:47,00:44:47,00:44:47
승혁,[웃으며] 안녕하십니까,00:44:49,00:44:49,00:44:49
승혁,충성,00:44:51,00:44:51,00:44:51
김 실장,한 대표,00:44:52,00:44:52,00:44:52
설명,[함께 웃는다],00:44:54,00:44:54,00:44:54
김 실장,"아니, 아침부터 여기까지 웬일이야?",00:44:55,00:44:55,00:44:55
승혁,"아니, 뭐, 선배님 뵙고 싶어서 [승혁의 멋쩍은 웃음]",00:44:56,00:44:56,00:44:56
승혁,어르신 안녕하시죠?,00:44:58,00:44:58,00:44:58
설명,[웃음],00:45:01,00:45:01,00:45:01
승혁,요새 지지율이 올라가서 기분 좋으시지 [승혁의 탄성],00:45:02,00:45:02,00:45:02
승혁,"뭐, 우리 선배님이 킹메이커시니까",00:45:05,00:45:05,00:45:05
승혁,어르신한테는 천군만마시겠습니다,00:45:08,00:45:08,00:45:08
설명,[함께 웃는다],00:45:10,00:45:10,00:45:10
승혁,"간만에 와서 낯간지러운 소리만 한다, 어? [승혁의 멋쩍은 웃음]",00:45:12,00:45:12,00:45:12
승혁,근데 진짜 무슨 일로 온 거야?,00:45:15,00:45:15,00:45:15
승혁,"아, 그…",00:45:18,00:45:18,00:45:18
설명,[의미심장한 음악],00:45:19,00:45:19,00:45:19
승혁,어르신 한번 뵐 수 있을까요?,00:45:20,00:45:20,00:45:20
승혁,어르신을 왜?,00:45:23,00:45:23,00:45:23
승혁,긴히 좀 드릴 말씀이 있어서,00:45:25,00:45:25,00:45:25
승혁,"선거 끝나고 뵙지, 응?",00:45:28,00:45:28,00:45:28
승혁,요새 한창 민감한 시기라서,00:45:30,00:45:30,00:45:30
승혁,기요틴 파일에 관한 겁니다,00:45:34,00:45:34,00:45:34
혁필,"검사님, 검사님",00:45:41,00:45:41,00:45:41
명희,깜짝이야!,00:45:41,00:45:41,00:45:41
설명,[타이어 마찰음],00:45:41,00:45:41,00:45:41
설명,[놀란 숨소리],00:45:43,00:45:43,00:45:43
설명,[안전띠를 달칵 푼다],00:45:44,00:45:44,00:45:44
명희,"기사님, 계세요",00:45:45,00:45:45,00:45:45
설명,[명희의 놀란 숨소리],00:45:47,00:45:47,00:45:47
명희,"아, 놀라라, 씨",00:45:48,00:45:48,00:45:48
설명,[명희의 놀란 신음],00:45:51,00:45:51,00:45:51
명희,너 어디 있다가 지금 이렇게 갑자기 나타났니?,00:45:52,00:45:52,00:45:52
명희,죄송합니다,00:45:54,00:45:54,00:45:54
명희,제가 더 일찍 찾아뵀어야 됐는데,00:45:55,00:45:55,00:45:55
명희,혹시 너하고 황규하고,00:45:57,00:45:57,00:45:57
명희,내 배신 때리고 빈센조 따까리로 있었나?,00:46:00,00:46:00,00:46:00
명희,그게 일이 꼬여서…,00:46:03,00:46:03,00:46:03
명희,죄송합니다 [의미심장한 음악],00:46:06,00:46:06,00:46:06
혁필,용서해 주십시오,00:46:07,00:46:07,00:46:07
혁필,뭐 이런 게 다 있지?,00:46:09,00:46:09,00:46:09
명희,"너 지금 무슨 낯짝으로 여길 기어 온 거니, 어?",00:46:11,00:46:11,00:46:11
명희,"제가 정신이 나갔었습니다, 검사님",00:46:13,00:46:13,00:46:13
혁필,살려 주십시오,00:46:17,00:46:17,00:46:17
혁필,"검사님, 한 번만 살려 주십시오",00:46:18,00:46:18,00:46:18
혁필,"일나, 일나",00:46:19,00:46:19,00:46:19
혁필,"사람들 보잖아, 일나, 쯧",00:46:21,00:46:21,00:46:21
설명,[혁필의 떨리는 숨소리],00:46:23,00:46:23,00:46:23
명희,내가 너한테 들을 얘기가 아주 많아,00:46:27,00:46:27,00:46:27
명희,작은 구슬이 너 살고 싶으면 싹 다 불어야 된다,00:46:32,00:46:32,00:46:32
명희,예,00:46:36,00:46:36,00:46:36
명희,"일단 타, 술이나 한잔하러 가자",00:46:38,00:46:38,00:46:38
명희,홍차영 변호사,00:46:58,00:46:58,00:46:58
빈센조,어디?,00:46:58,00:46:58,00:46:58
설명,[흥미로운 음악],00:46:59,00:46:59,00:46:59
빈센조,아이씨,00:47:01,00:47:01,00:47:01
빈센조,"아, 진짜 [한서의 환호성]",00:47:10,00:47:10,00:47:10
설명,[한숨],00:47:13,00:47:13,00:47:13
빈센조,너 일로 와,00:47:15,00:47:15,00:47:15
한서,[웃으며] 하키 잘 못하네,00:47:17,00:47:17,00:47:17
한서,"어, 어?",00:47:21,00:47:21,00:47:21
한서,"내가 준 정보, 그거 어땠어, 좋았지? [빈센조의 헛웃음]",00:47:22,00:47:22,00:47:22
한서,내 덕분에 분양권 파티 엉망 만든 거잖아,00:47:24,00:47:24,00:47:24
한서,나쁘지 않았어,00:47:28,00:47:28,00:47:28
한서,"어휴, 좋으면 좀 좋다고 좀 해 주지, 좀",00:47:29,00:47:29,00:47:29
한서,"아유, 쯧",00:47:32,00:47:32,00:47:32
한서,다음은 뭐 하면 돼?,00:47:33,00:47:33,00:47:33
빈센조,조만간 너희 쪽에 변화가 생길지도 몰라,00:47:36,00:47:36,00:47:36
빈센조,무슨 변화?,00:47:38,00:47:38,00:47:38
빈센조,원래 크게 지고 나면 힘이 이동하게 돼 있거든,00:47:41,00:47:41,00:47:41
빈센조,그런 상황 생기면 나한테 보고해,00:47:44,00:47:44,00:47:44
빈센조,장소는 여기로 하고,00:47:46,00:47:46,00:47:46
한서,그거야 어렵지 않으니까,00:47:48,00:47:48,00:47:48
한서,"근데 나도 저, 뭐 하나만 물어보자",00:47:51,00:47:51,00:47:51
한서,나는 안 죽일 거지?,00:47:55,00:47:55,00:47:55
설명,[멋쩍은 웃음],00:48:00,00:48:00,00:48:00
설명,[빈센조의 헛웃음] [멋쩍은 웃음],00:48:01,00:48:01,00:48:01
한서,"아이, 알지, 아는데, 아휴",00:48:03,00:48:03,00:48:03
한서,괜히 마음이 좀 불안하고 막,00:48:04,00:48:04,00:48:04
한서,앞으로 나한테 반말만 안 하면,00:48:07,00:48:07,00:48:07
설명,[퍽이 벽에 쿵 맞는다],00:48:12,00:48:12,00:48:12
한서,"아이, 헬멧도 안 썼는데 왜 이래?",00:48:13,00:48:13,00:48:13
한서,"[흥미로운 음악] 왜 이래요, 요, 요, 놀랐잖아요",00:48:15,00:48:15,00:48:15
빈센조,공부는 잘하고 있어?,00:48:20,00:48:20,00:48:20
한서,내가 요새 진짜 눈이 침침해 죽겠어요,00:48:22,00:48:22,00:48:22
한서,책을 하도 많이 봐서요,00:48:24,00:48:24,00:48:24
빈센조,날 지켜 주는 건 총과 칼이 아니라,00:48:28,00:48:28,00:48:28
빈센조,내 머리야,00:48:32,00:48:32,00:48:32
빈센조,명심해,00:48:33,00:48:33,00:48:33
빈센조,간다,00:48:36,00:48:36,00:48:36
빈센조,저기…,00:48:39,00:48:39,00:48:39
한서,저기,00:48:40,00:48:40,00:48:40
설명,[놀란 신음],00:48:42,00:48:42,00:48:42
설명,[잔잔한 음악],00:48:45,00:48:45,00:48:45
설명,[한서의 헛기침],00:48:55,00:48:55,00:48:55
빈센조,왜?,00:48:56,00:48:56,00:48:56
설명,[웅얼거린다],00:48:59,00:48:59,00:48:59
빈센조,뭐?,00:49:00,00:49:00,00:49:00
설명,[웅얼거린다],00:49:01,00:49:01,00:49:01
빈센조,뭐라는 거야?,00:49:03,00:49:03,00:49:03
빈센조,어,00:49:05,00:49:05,00:49:05
빈센조,"고맙, 고맙다고요",00:49:06,00:49:06,00:49:06
설명,[우아한 음악],00:49:09,00:49:09,00:49:09
빈센조,나 멍청한 거 확 알게 해 줘서,00:49:12,00:49:12,00:49:12
설명,[한서의 헛기침],00:49:16,00:49:16,00:49:16
설명,[픽 웃는다],00:49:24,00:49:24,00:49:24
한서,"하, 진짜, 박력은",00:49:26,00:49:26,00:49:26
한서,빈센조,00:49:31,00:49:31,00:49:31
설명,[한서의 환호성],00:49:33,00:49:33,00:49:33
한서,[이탈리아어] 고마워요,00:49:35,00:49:35,00:49:35
설명,[의미심장한 음악],00:49:47,00:49:47,00:49:47
설명,[혁필의 힘겨운 신음],00:49:49,00:49:49,00:49:49
명희,"[한국어] 아이고, 많이 다쳤네?",00:49:55,00:49:55,00:49:55
혁필,[힘겨운 목소리로] 살려 주세요,00:49:57,00:49:57,00:49:57
혁필,뭐라고?,00:50:00,00:50:00,00:50:00
혁필,살려 주세요,00:50:03,00:50:03,00:50:03
설명,[혁필의 힘겨운 신음],00:50:05,00:50:05,00:50:05
혁필,니는 내가 아직도 호구로 보이나?,00:50:08,00:50:08,00:50:08
설명,[혁필의 힘겨운 신음],00:50:10,00:50:10,00:50:10
설명,[명희의 힘주는 신음],00:50:15,00:50:15,00:50:15
설명,[코를 훌쩍인다],00:50:19,00:50:19,00:50:19
설명,[혁필의 힘겨운 신음],00:50:21,00:50:21,00:50:21
혁필,갖다 묻어라,00:50:26,00:50:26,00:50:26
설명,[흥미진진한 음악],00:50:36,00:50:36,00:50:36
설명,[빈센조가 라이터를 달칵거린다],00:50:38,00:50:38,00:50:38
빈센조,이제 여러분도 밖으로 나가 직접 싸워 보세요,00:50:43,00:50:43,00:50:43
철욱,방법을 좀 가르쳐 주십시오,00:50:46,00:50:46,00:50:46
철욱,저희가 그쪽 스킬은 좀 부족해서요,00:50:48,00:50:48,00:50:48
빈센조,일단 내가 가진 상대의 약점을 흉기처럼 사용하세요,00:50:51,00:50:51,00:50:51
차영,무조건 뻔뻔해야 돼요,00:50:55,00:50:55,00:50:55
차영,예의 같은 건 필요 없어요,00:50:57,00:50:57,00:50:57
빈센조,마치 내 부모의 원수를 대하듯 하세요,00:51:00,00:51:00,00:51:00
빈센조,다시는 안 볼 것처럼,00:51:02,00:51:02,00:51:02
차영,요구 조건은 정확하게,00:51:04,00:51:04,00:51:04
차영,절대 양보하지 말고요,00:51:05,00:51:05,00:51:05
차영,적의 지위가 높다고 절대 주눅 들지 마세요,00:51:10,00:51:10,00:51:10
빈센조,강하고,00:51:13,00:51:13,00:51:13
빈센조,만만하게 대하세요,00:51:15,00:51:15,00:51:15
설명,[흥미로운 음악],00:51:18,00:51:18,00:51:18
설명,[영상 소리가 흘러나온다],00:51:23,00:51:23,00:51:23
설명,[영상 속 구청장이 흐느낀다],00:51:25,00:51:25,00:51:25
토토,염소도 아니고 왜 이렇게 종이를 잘 처드셔?,00:51:28,00:51:28,00:51:28
토토,"저, 저한테 왜 이러세요?",00:51:31,00:51:31,00:51:31
토토,바벨타워 부지 선정 과정에서,00:51:33,00:51:33,00:51:33
토토,현장 실사에 문제 많았던 거 알죠?,00:51:35,00:51:35,00:51:35
토토,"재조사 들어가야죠, 그럼",00:51:39,00:51:39,00:51:39
토토,이를 바탕으로 인허가 전면 재검토까지,00:51:41,00:51:41,00:51:41
영상 속 경찰서장,나 상천경찰서 서장은…,00:51:45,00:51:45,00:51:45
연진,"아니, 무슨 웅변대회 하는 것도 아니고",00:51:48,00:51:48,00:51:48
연진,이렇게 울부짖으면 입에서 피 맛 안 나요?,00:51:51,00:51:51,00:51:51
경찰서장,원하는 게 뭡니까?,00:51:53,00:51:53,00:51:53
철욱,첫 번째,00:51:55,00:51:55,00:51:55
철욱,금가프라자 주위에 경찰들을 상시 배치하고 검문을 강화한다,00:51:56,00:51:56,00:51:56
철욱,두 번째,00:52:01,00:52:01,00:52:01
철욱,금가프라자 입주민들에게 용감한 시민상을 수여한다,00:52:03,00:52:03,00:52:03
설명,[경찰서장의 한숨],00:52:08,00:52:08,00:52:08
설명,[영상 속 김 의원의 환호성],00:52:09,00:52:09,00:52:09
설명,[어색한 웃음],00:52:14,00:52:14,00:52:14
철욱,제가 어떻게 하면 되겠습니까?,00:52:16,00:52:16,00:52:16
철욱,금가프라자 근처 개발 사업,00:52:18,00:52:18,00:52:18
철욱,전면 백지화,00:52:21,00:52:21,00:52:21
철욱,바벨에서 처먹은 거 다 토해 가지고,00:52:22,00:52:22,00:52:22
희수,금가보육원 줘,00:52:25,00:52:25,00:52:25
설명,[김 의원의 놀란 신음],00:52:28,00:52:28,00:52:28
희수,개망신당하고 싶지 않으면,00:52:29,00:52:29,00:52:29
